,id,session_id,date,object,action,strValue,unit_id,user_detail_id,intValue,just_date
29258,30556,2658318468,2017-05-15 15:37:16.192920,7,701,,4.0,69,,2017-05-15
29259,30557,2658318468,2017-05-15 15:37:17.250862,7,702,06,4.0,69,,2017-05-15
29260,30558,2658318468,2017-05-15 15:37:17.412112,7,702,03,4.0,69,,2017-05-15
29261,30559,2658318468,2017-05-15 15:37:23.043141,7,701,,4.0,69,,2017-05-15
29262,30560,2658318468,2017-05-15 15:37:24.720267,7,702,08,4.0,69,,2017-05-15
29263,30561,2658318468,2017-05-15 15:37:27.243661,7,701,,4.0,69,,2017-05-15
29264,30562,2658318468,2017-05-15 15:37:29.285599,7,701,,4.0,69,,2017-05-15
29265,30563,2658318468,2017-05-15 15:37:31.345322,7,701,,4.0,69,,2017-05-15
29266,30564,2658318468,2017-05-15 15:37:33.209644,7,701,,4.0,69,,2017-05-15
29267,30565,2658318468,2017-05-15 15:37:34.221645,7,702,07,4.0,69,,2017-05-15
29268,30566,2658318468,2017-05-15 15:37:36.297923,7,701,,4.0,69,,2017-05-15
29269,30567,172184393,2017-05-15 15:38:45.877414,6,502,,3.0,67,,2017-05-15
29270,30568,2658318468,2017-05-15 15:37:39.768955,7,701,,4.0,69,,2017-05-15
29271,30569,2658318468,2017-05-15 15:37:40.648896,7,701,,4.0,69,,2017-05-15
29272,30570,2658318468,2017-05-15 15:37:42.096893,7,701,,4.0,69,,2017-05-15
29273,30571,2658318468,2017-05-15 15:37:43.916268,6,502,,4.0,69,,2017-05-15
29274,30572,2658318468,2017-05-15 15:42:58.199588,6,602,f3b69dd81ffa2ed50de3166f1f9b99cbb0c6de89,4.0,69,,2017-05-15
29275,30573,2658318468,2017-05-15 15:43:02.041130,7,702,03,4.0,69,,2017-05-15
29276,30574,2658318468,2017-05-15 15:43:04.194997,7,701,,4.0,69,,2017-05-15
29277,30575,2658318468,2017-05-15 15:43:05.062292,7,701,,4.0,69,,2017-05-15
29278,30576,2658318468,2017-05-15 15:43:22.413734,7,701,,4.0,69,,2017-05-15
29279,30577,2658318468,2017-05-15 15:43:25.029869,7,701,,4.0,69,,2017-05-15
29280,30578,2658318468,2017-05-15 15:43:27.095466,7,701,,4.0,69,,2017-05-15
29281,30579,2658318468,2017-05-15 15:43:28.003977,7,702,06,4.0,69,,2017-05-15
29282,30580,2658318468,2017-05-15 15:43:28.147445,7,702,07,4.0,69,,2017-05-15
29283,30581,2658318468,2017-05-15 15:44:14.685700,7,701,,4.0,69,,2017-05-15
29284,30582,2658318468,2017-05-15 15:44:15.768158,7,702,08,4.0,69,,2017-05-15
29285,30583,2658318468,2017-05-15 15:44:28.087548,7,701,,4.0,69,,2017-05-15
29286,30584,2658318468,2017-05-15 15:44:30.654220,7,701,,4.0,69,,2017-05-15
29287,30585,2658318468,2017-05-15 15:44:33.639941,7,701,,4.0,69,,2017-05-15
29288,30586,2658318468,2017-05-15 15:44:34.920446,7,702,06,4.0,69,,2017-05-15
29289,30587,2658318468,2017-05-15 15:44:35.821671,7,702,03,4.0,69,,2017-05-15
29290,30588,2658318468,2017-05-15 15:44:37.604996,7,702,07,4.0,69,,2017-05-15
29291,30589,172184393,2017-05-15 15:46:34.278430,6,502,,3.0,67,,2017-05-15
29292,30590,172184393,2017-05-15 15:46:37.115870,5,206,nm177724,3.0,67,,2017-05-15
29293,30591,2658318468,2017-05-15 15:46:10.161614,6,502,,4.0,69,,2017-05-15
29294,30592,2658318468,2017-05-15 15:46:11.396672,6,602,2265516f326cf9ea002bfd4a21dc122a63e0e380,4.0,69,,2017-05-15
29295,30593,2658318468,2017-05-15 15:46:12.865043,6,502,,4.0,69,,2017-05-15
29296,30594,2658318468,2017-05-15 16:05:52.025502,5,206,nm177719,4.0,69,,2017-05-15
29297,30595,2724670134,2017-05-16 14:12:19.905605,1,201,nm177719,4.0,69,,2017-05-16
29298,30596,2724670134,2017-05-16 14:12:20.125736,1,203,nm177719,4.0,69,,2017-05-16
29299,30597,2724670134,2017-05-16 14:12:20.126254,2,204,nm177719,4.0,69,,2017-05-16
29300,30598,2724670134,2017-05-16 14:12:22.942644,2,301,nm177719,4.0,69,,2017-05-16
29301,30599,2724670134,2017-05-16 14:12:22.943187,3,302,nm177719,4.0,69,,2017-05-16
29302,30600,2724670134,2017-05-16 14:12:23.569880,3,0,nm177719,4.0,69,,2017-05-16
29303,30601,2724670134,2017-05-16 14:12:25.345518,0,101,,4.0,69,,2017-05-16
29304,30602,1180295638,2017-05-16 14:12:40.958315,1,201,nm177719,4.0,69,,2017-05-16
29305,30603,1180295638,2017-05-16 14:12:41.205842,1,203,nm177719,4.0,69,,2017-05-16
29306,30604,1180295638,2017-05-16 14:12:41.206365,2,204,nm177719,4.0,69,,2017-05-16
29307,30605,1180295638,2017-05-16 14:12:41.241567,2,301,nm177719,4.0,69,,2017-05-16
29308,30606,1180295638,2017-05-16 14:12:41.242020,3,302,nm177719,4.0,69,,2017-05-16
29309,30607,1180295638,2017-05-16 14:12:41.274739,3,0,nm177719,4.0,69,,2017-05-16
29310,30608,1180295638,2017-05-16 14:12:41.778944,0,101,,4.0,69,,2017-05-16
29311,30609,2574522819,2017-05-16 14:13:01.274958,1,201,nm177719,4.0,69,,2017-05-16
29312,30610,2574522819,2017-05-16 14:13:01.503759,1,203,nm177719,4.0,69,,2017-05-16
29313,30611,2574522819,2017-05-16 14:13:01.504260,2,204,nm177719,4.0,69,,2017-05-16
29314,30612,2574522819,2017-05-16 14:13:01.547949,2,301,nm177719,4.0,69,,2017-05-16
29315,30613,2574522819,2017-05-16 14:13:01.548565,3,302,nm177719,4.0,69,,2017-05-16
29316,30614,2574522819,2017-05-16 14:13:01.571268,3,303,nm177719,4.0,69,,2017-05-16
29317,30615,2574522819,2017-05-16 14:13:01.572150,1,204,nm177719,4.0,69,,2017-05-16
29318,30616,2574522819,2017-05-16 14:13:01.641788,1,205,nm177719,4.0,69,,2017-05-16
29319,30617,2574522819,2017-05-16 14:13:01.778658,0,101,,4.0,69,,2017-05-16
29320,30618,2574522819,2017-05-16 14:13:03.478908,4,401,,4.0,69,4.0,2017-05-16
29321,30619,2574522819,2017-05-16 14:13:10.288061,6,502,,4.0,69,,2017-05-16
29322,30620,2574522819,2017-05-16 14:13:15.465848,6,602,37e2ca907b6b9c2fb5202767c096a73b6c18c5d9,4.0,69,,2017-05-16
29323,30621,2574522819,2017-05-16 14:13:19.130792,7,702,01,4.0,69,,2017-05-16
29324,30622,2574522819,2017-05-16 14:13:21.845278,7,701,,4.0,69,,2017-05-16
29325,30623,2574522819,2017-05-16 14:13:23.594941,7,701,,4.0,69,,2017-05-16
29326,30624,2574522819,2017-05-16 14:13:24.694268,7,701,,4.0,69,,2017-05-16
29327,30625,2574522819,2017-05-16 14:13:26.046906,7,702,06,4.0,69,,2017-05-16
29328,30626,2574522819,2017-05-16 14:13:26.158671,7,702,03,4.0,69,,2017-05-16
29329,30627,2574522819,2017-05-16 14:13:31.428019,7,701,,4.0,69,,2017-05-16
29330,30628,2574522819,2017-05-16 14:13:33.426427,7,702,08,4.0,69,,2017-05-16
29331,30629,2574522819,2017-05-16 14:13:37.227992,7,701,,4.0,69,,2017-05-16
29332,30630,2574522819,2017-05-16 14:13:40.113109,7,701,,4.0,69,,2017-05-16
29333,30631,2574522819,2017-05-16 14:13:41.645141,7,701,,4.0,69,,2017-05-16
29334,30632,2574522819,2017-05-16 14:13:51.064489,7,701,,4.0,69,,2017-05-16
29335,30633,2574522819,2017-05-16 14:13:52.223535,7,702,07,4.0,69,,2017-05-16
29336,30634,2574522819,2017-05-16 14:13:54.115953,7,701,,4.0,69,,2017-05-16
29337,30635,2574522819,2017-05-16 14:13:58.266574,7,701,,4.0,69,,2017-05-16
29338,30636,2574522819,2017-05-16 14:13:59.298708,7,701,,4.0,69,,2017-05-16
29339,30637,2574522819,2017-05-16 14:14:00.732480,7,701,,4.0,69,,2017-05-16
29340,30638,2574522819,2017-05-16 14:14:03.082097,6,502,,4.0,69,,2017-05-16
29357,30655,2574522819,2017-05-16 14:38:59.781889,6,602,f3b69dd81ffa2ed50de3166f1f9b99cbb0c6de89,4.0,69,,2017-05-16
29358,30656,2574522819,2017-05-16 14:39:03.178233,7,702,07,4.0,69,,2017-05-16
29359,30657,2574522819,2017-05-16 14:39:11.539622,7,701,,4.0,69,,2017-05-16
29360,30658,2574522819,2017-05-16 14:39:13.408289,7,701,,4.0,69,,2017-05-16
29361,30659,2574522819,2017-05-16 14:39:14.580229,7,702,08,4.0,69,,2017-05-16
29362,30660,2574522819,2017-05-16 14:39:14.738406,7,702,06,4.0,69,,2017-05-16
29363,30661,2574522819,2017-05-16 14:39:16.055709,7,701,,4.0,69,,2017-05-16
29364,30662,2574522819,2017-05-16 14:39:17.020475,7,702,03,4.0,69,,2017-05-16
29365,30663,2574522819,2017-05-16 14:39:25.604059,7,701,,4.0,69,,2017-05-16
29366,30664,2574522819,2017-05-16 14:39:29.225940,7,701,,4.0,69,,2017-05-16
29367,30665,2574522819,2017-05-16 14:39:31.384395,7,701,,4.0,69,,2017-05-16
29368,30666,2574522819,2017-05-16 14:39:36.131247,7,701,,4.0,69,,2017-05-16
29369,30667,2574522819,2017-05-16 14:39:38.681102,7,701,,4.0,69,,2017-05-16
29370,30668,4229470985,2017-05-16 14:46:32.135357,1,201,nm177724,3.0,67,,2017-05-16
29371,30669,4229470985,2017-05-16 14:46:32.435430,1,203,nm177724,3.0,67,,2017-05-16
29372,30670,4229470985,2017-05-16 14:46:32.435851,2,204,nm177724,3.0,67,,2017-05-16
29373,30671,4229470985,2017-05-16 14:46:32.476155,2,301,nm177724,3.0,67,,2017-05-16
29374,30672,4229470985,2017-05-16 14:46:32.476729,3,302,nm177724,3.0,67,,2017-05-16
29375,30673,4229470985,2017-05-16 14:46:32.807629,3,0,nm177724,3.0,67,,2017-05-16
29376,30674,4229470985,2017-05-16 14:46:34.144233,0,101,,3.0,67,,2017-05-16
29377,30675,334320999,2017-05-16 14:46:49.710419,1,201,nm177724,3.0,67,,2017-05-16
29378,30676,334320999,2017-05-16 14:46:49.943415,1,203,nm177724,3.0,67,,2017-05-16
29379,30677,334320999,2017-05-16 14:46:49.943912,2,204,nm177724,3.0,67,,2017-05-16
29380,30678,334320999,2017-05-16 14:46:50.012223,2,301,nm177724,3.0,67,,2017-05-16
29381,30679,334320999,2017-05-16 14:46:50.012780,3,302,nm177724,3.0,67,,2017-05-16
29382,30680,334320999,2017-05-16 14:46:50.318255,0,101,,3.0,67,,2017-05-16
29383,30681,334320999,2017-05-16 14:46:51.041426,3,303,nm177724,3.0,67,,2017-05-16
29384,30682,334320999,2017-05-16 14:46:51.042232,1,204,nm177724,3.0,67,,2017-05-16
29385,30683,334320999,2017-05-16 14:46:51.132956,1,205,nm177724,3.0,67,,2017-05-16
29386,30684,334320999,2017-05-16 14:46:52.273079,0,101,,3.0,67,,2017-05-16
29387,30685,334320999,2017-05-16 14:46:53.269651,4,401,,3.0,67,3.0,2017-05-16
29388,30686,334320999,2017-05-16 14:46:59.152147,6,502,,3.0,67,,2017-05-16
29389,30687,334320999,2017-05-16 14:47:00.542595,6,602,098d477fde14ee3ee30c9f363d5ac06f85c3ca51,3.0,67,,2017-05-16
29390,30688,334320999,2017-05-16 14:47:02.994933,7,702,03,3.0,67,,2017-05-16
29391,30689,334320999,2017-05-16 14:47:11.568725,7,701,,3.0,67,,2017-05-16
29392,30690,334320999,2017-05-16 14:47:14.036248,7,701,,3.0,67,,2017-05-16
29393,30691,334320999,2017-05-16 14:47:16.803277,7,701,,3.0,67,,2017-05-16
29394,30692,334320999,2017-05-16 14:47:19.937825,7,701,,3.0,67,,2017-05-16
29395,30693,334320999,2017-05-16 14:47:22.928134,7,702,07,3.0,67,,2017-05-16
29396,30694,334320999,2017-05-16 14:47:23.035077,7,702,08,3.0,67,,2017-05-16
29397,30695,334320999,2017-05-16 14:47:26.520085,7,701,,3.0,67,,2017-05-16
29398,30696,334320999,2017-05-16 14:47:31.404192,7,701,,3.0,67,,2017-05-16
29399,30697,334320999,2017-05-16 14:47:37.157039,7,701,,3.0,67,,2017-05-16
29400,30698,334320999,2017-05-16 14:47:42.979832,6,502,,3.0,67,,2017-05-16
29401,30699,2574522819,2017-05-16 14:39:41.075839,6,502,,4.0,69,,2017-05-16
29402,30700,2574522819,2017-05-16 14:57:24.249090,6,602,07e1b75fe53343221703226deb96b71bb6d90930,4.0,69,,2017-05-16
29403,30701,2574522819,2017-05-16 14:57:27.929123,7,702,01,4.0,69,,2017-05-16
29404,30702,2574522819,2017-05-16 14:57:32.226817,7,701,,4.0,69,,2017-05-16
29405,30703,2574522819,2017-05-16 14:57:33.979342,7,701,,4.0,69,,2017-05-16
29406,30704,2574522819,2017-05-16 14:57:35.009264,7,701,,4.0,69,,2017-05-16
29407,30705,2574522819,2017-05-16 14:57:36.366991,7,702,06,4.0,69,,2017-05-16
29408,30706,2574522819,2017-05-16 14:57:36.473857,7,702,08,4.0,69,,2017-05-16
29409,30707,2574522819,2017-05-16 14:57:39.228395,7,701,,4.0,69,,2017-05-16
29410,30708,2574522819,2017-05-16 14:57:40.035860,7,702,03,4.0,69,,2017-05-16
29411,30709,2574522819,2017-05-16 14:57:41.892463,7,701,,4.0,69,,2017-05-16
29412,30710,2574522819,2017-05-16 14:57:42.786246,7,702,07,4.0,69,,2017-05-16
29413,30711,2574522819,2017-05-16 14:57:44.446080,7,701,,4.0,69,,2017-05-16
29414,30712,2574522819,2017-05-16 14:57:46.662254,7,701,,4.0,69,,2017-05-16
29415,30713,2574522819,2017-05-16 14:57:49.911110,7,701,,4.0,69,,2017-05-16
29416,30714,2574522819,2017-05-16 14:57:53.277208,7,701,,4.0,69,,2017-05-16
29417,30715,2574522819,2017-05-16 14:58:02.380003,7,701,,4.0,69,,2017-05-16
29418,30716,2574522819,2017-05-16 14:58:03.429674,7,701,,4.0,69,,2017-05-16
29419,30717,2574522819,2017-05-16 14:58:04.311993,7,701,,4.0,69,,2017-05-16
29420,30718,2574522819,2017-05-16 14:58:06.596336,6,502,,4.0,69,,2017-05-16
29421,30719,2574522819,2017-05-16 15:14:13.427287,6,602,72b3d9443f20401fe3ff6980ace3ca9fe63e161b,4.0,69,,2017-05-16
29422,30720,2574522819,2017-05-16 15:14:15.802183,7,702,03,4.0,69,,2017-05-16
29423,30721,2574522819,2017-05-16 15:14:21.304468,7,701,,4.0,69,,2017-05-16
29424,30722,2574522819,2017-05-16 15:14:26.204483,7,701,,4.0,69,,2017-05-16
29425,30723,2574522819,2017-05-16 15:14:37.473484,7,701,,4.0,69,,2017-05-16
29426,30724,2574522819,2017-05-16 15:15:26.846834,7,701,,4.0,69,,2017-05-16
29427,30725,2574522819,2017-05-16 15:15:29.970419,7,702,07,4.0,69,,2017-05-16
29428,30726,2574522819,2017-05-16 15:15:30.179748,7,702,08,4.0,69,,2017-05-16
29429,30727,2574522819,2017-05-16 15:15:31.278542,7,701,,4.0,69,,2017-05-16
29430,30728,2574522819,2017-05-16 15:15:32.911735,7,701,,4.0,69,,2017-05-16
29431,30729,2574522819,2017-05-16 15:15:33.505853,7,702,06,4.0,69,,2017-05-16
29432,30730,2574522819,2017-05-16 15:15:39.880894,7,701,,4.0,69,,2017-05-16
29433,30731,2574522819,2017-05-16 15:15:42.330017,7,701,,4.0,69,,2017-05-16
29434,30732,2574522819,2017-05-16 15:15:44.134096,6,502,,4.0,69,,2017-05-16
29435,30733,334320999,2017-05-16 15:16:19.952767,6,502,,3.0,67,,2017-05-16
29436,30734,2574522819,2017-05-16 15:29:21.400739,6,602,7a2306cbdeb6c8d6087279f0df15bbfdb3df0218,4.0,69,,2017-05-16
29437,30735,2574522819,2017-05-16 15:29:25.926785,7,702,01,4.0,69,,2017-05-16
29438,30736,2574522819,2017-05-16 15:29:30.608565,7,701,,4.0,69,,2017-05-16
29439,30737,2574522819,2017-05-16 15:29:33.004079,7,701,,4.0,69,,2017-05-16
29440,30738,2574522819,2017-05-16 15:29:37.318337,7,701,,4.0,69,,2017-05-16
29441,30739,2574522819,2017-05-16 15:29:40.344667,7,702,06,4.0,69,,2017-05-16
29442,30740,2574522819,2017-05-16 15:29:40.504213,7,702,03,4.0,69,,2017-05-16
29443,30741,2574522819,2017-05-16 15:29:42.997198,7,702,03,4.0,69,,2017-05-16
29444,30742,2574522819,2017-05-16 15:29:45.366760,7,701,,4.0,69,,2017-05-16
29445,30743,2574522819,2017-05-16 15:29:46.044312,7,702,08,4.0,69,,2017-05-16
29446,30744,2574522819,2017-05-16 15:29:47.869982,7,701,,4.0,69,,2017-05-16
29447,30745,2574522819,2017-05-16 15:29:49.351062,7,701,,4.0,69,,2017-05-16
29448,30746,2574522819,2017-05-16 15:29:50.634718,7,701,,4.0,69,,2017-05-16
29449,30747,2574522819,2017-05-16 15:30:00.101010,7,701,,4.0,69,,2017-05-16
29450,30748,2574522819,2017-05-16 15:30:01.479843,7,702,07,4.0,69,,2017-05-16
29451,30749,2574522819,2017-05-16 15:30:13.422288,7,701,,4.0,69,,2017-05-16
29452,30750,2574522819,2017-05-16 15:30:16.254801,7,701,,4.0,69,,2017-05-16
29453,30751,2574522819,2017-05-16 15:30:16.921952,7,701,,4.0,69,,2017-05-16
29454,30752,2574522819,2017-05-16 15:30:17.855193,7,701,,4.0,69,,2017-05-16
29455,30753,2574522819,2017-05-16 15:30:22.854608,7,702,03,4.0,69,,2017-05-16
29456,30754,2574522819,2017-05-16 15:30:23.989622,7,702,06,4.0,69,,2017-05-16
29457,30755,2574522819,2017-05-16 15:30:26.106094,7,702,01,4.0,69,,2017-05-16
29458,30756,2574522819,2017-05-16 15:30:27.409974,6,502,,4.0,69,,2017-05-16
29459,30757,334320999,2017-05-16 15:34:50.331452,6,502,,3.0,67,,2017-05-16
29460,30758,2574522819,2017-05-16 15:36:32.851337,6,602,2265516f326cf9ea002bfd4a21dc122a63e0e380,4.0,69,,2017-05-16
29461,30759,2574522819,2017-05-16 15:36:35.805796,7,702,08,4.0,69,,2017-05-16
29462,30760,2574522819,2017-05-16 15:36:38.633599,7,701,,4.0,69,,2017-05-16
29463,30761,2574522819,2017-05-16 15:36:43.743808,7,702,07,4.0,69,,2017-05-16
29464,30762,2574522819,2017-05-16 15:36:43.969399,7,702,06,4.0,69,,2017-05-16
29465,30763,2574522819,2017-05-16 15:36:45.801536,7,701,,4.0,69,,2017-05-16
29466,30764,2574522819,2017-05-16 15:36:46.551889,7,701,,4.0,69,,2017-05-16
29467,30765,2574522819,2017-05-16 15:36:48.135325,7,701,,4.0,69,,2017-05-16
29468,30766,2574522819,2017-05-16 15:36:51.285459,7,701,,4.0,69,,2017-05-16
29469,30767,2574522819,2017-05-16 15:36:52.562820,7,702,03,4.0,69,,2017-05-16
29470,30768,2574522819,2017-05-16 15:36:53.785789,7,701,,4.0,69,,2017-05-16
29471,30769,334320999,2017-05-16 15:36:52.544501,6,502,,3.0,67,,2017-05-16
29472,30770,2574522819,2017-05-16 15:37:07.488287,7,701,,4.0,69,,2017-05-16
29473,30771,2574522819,2017-05-16 15:37:18.659883,7,701,,4.0,69,,2017-05-16
29474,30772,2574522819,2017-05-16 15:37:20.323455,7,701,,4.0,69,,2017-05-16
29475,30773,2574522819,2017-05-16 15:37:23.324484,7,701,,4.0,69,,2017-05-16
29476,30774,2574522819,2017-05-16 15:37:25.623354,6,502,,4.0,69,,2017-05-16
29477,30775,334320999,2017-05-16 15:40:12.672588,6,502,,3.0,67,,2017-05-16
29478,30776,334320999,2017-05-16 15:40:38.251872,6,602,c7bad89879f23d491456048469aa2fb6d4714c79,3.0,67,,2017-05-16
29479,30777,334320999,2017-05-16 15:40:40.085866,7,702,07,3.0,67,,2017-05-16
29480,30778,334320999,2017-05-16 15:40:59.057990,6,502,,3.0,67,,2017-05-16
29481,30779,334320999,2017-05-16 15:40:59.981413,6,602,d5e9872ab70ba0d26c455359a7707a5ca48bc065,3.0,67,,2017-05-16
29482,30780,334320999,2017-05-16 15:41:02.058451,7,702,01,3.0,67,,2017-05-16
29483,30781,334320999,2017-05-16 15:43:01.890345,7,701,,3.0,67,,2017-05-16
29484,30782,334320999,2017-05-16 15:43:06.789717,7,701,,3.0,67,,2017-05-16
29485,30783,334320999,2017-05-16 15:43:11.443728,7,701,,3.0,67,,2017-05-16
29486,30784,334320999,2017-05-16 15:43:13.398445,7,702,06,3.0,67,,2017-05-16
29487,30785,334320999,2017-05-16 15:43:13.506319,7,702,08,3.0,67,,2017-05-16
29488,30786,334320999,2017-05-16 15:43:15.508238,7,701,,3.0,67,,2017-05-16
29489,30787,334320999,2017-05-16 15:43:18.356743,7,702,03,3.0,67,,2017-05-16
29490,30788,334320999,2017-05-16 15:43:20.243680,7,701,,3.0,67,,2017-05-16
29491,30789,334320999,2017-05-16 15:43:21.457128,7,702,07,3.0,67,,2017-05-16
29492,30790,334320999,2017-05-16 15:43:24.443292,7,701,,3.0,67,,2017-05-16
29493,30791,334320999,2017-05-16 15:43:26.743843,7,701,,3.0,67,,2017-05-16
29494,30792,334320999,2017-05-16 15:43:34.911286,7,701,,3.0,67,,2017-05-16
29495,30793,334320999,2017-05-16 15:43:52.146950,7,701,,3.0,67,,2017-05-16
29496,30794,334320999,2017-05-16 15:43:57.781213,7,701,,3.0,67,,2017-05-16
29497,30795,2574522819,2017-05-16 15:43:56.671858,6,602,aac07f3d4e99102701fa1929b2adcf09327f7760,4.0,69,,2017-05-16
29498,30796,2574522819,2017-05-16 15:43:59.133635,7,702,07,4.0,69,,2017-05-16
29499,30797,2574522819,2017-05-16 15:44:00.759595,7,701,,4.0,69,,2017-05-16
29500,30798,2574522819,2017-05-16 15:44:01.642855,7,701,,4.0,69,,2017-05-16
29501,30799,2574522819,2017-05-16 15:44:02.234232,7,702,08,4.0,69,,2017-05-16
29502,30800,2574522819,2017-05-16 15:44:02.394345,7,702,06,4.0,69,,2017-05-16
29503,30801,334320999,2017-05-16 15:44:04.767758,6,502,,3.0,67,,2017-05-16
29504,30802,334320999,2017-05-16 15:44:06.897103,6,602,d5e9872ab70ba0d26c455359a7707a5ca48bc065,3.0,67,,2017-05-16
29505,30803,2574522819,2017-05-16 15:44:07.129222,7,701,,4.0,69,,2017-05-16
29506,30804,2574522819,2017-05-16 15:44:07.920484,7,702,03,4.0,69,,2017-05-16
29507,30805,334320999,2017-05-16 15:44:09.352531,7,702,01,3.0,67,,2017-05-16
29508,30806,334320999,2017-05-16 15:44:11.742411,7,702,08,3.0,67,,2017-05-16
29509,30807,334320999,2017-05-16 15:44:11.885774,7,702,07,3.0,67,,2017-05-16
29510,30808,2574522819,2017-05-16 15:44:12.428439,7,701,,4.0,69,,2017-05-16
29511,30809,2574522819,2017-05-16 15:44:15.495740,7,701,,4.0,69,,2017-05-16
29512,30810,2574522819,2017-05-16 15:44:16.428015,7,701,,4.0,69,,2017-05-16
29513,30811,2574522819,2017-05-16 15:44:17.762466,7,701,,4.0,69,,2017-05-16
29514,30812,2574522819,2017-05-16 15:44:20.012845,7,701,,4.0,69,,2017-05-16
29515,30813,334320999,2017-05-16 15:44:13.114309,7,702,06,3.0,67,,2017-05-16
29516,30814,334320999,2017-05-16 15:44:14.214523,7,702,03,3.0,67,,2017-05-16
29517,30815,334320999,2017-05-16 15:44:19.367257,7,701,,3.0,67,,2017-05-16
29518,30816,334320999,2017-05-16 15:44:21.081108,6,502,,3.0,67,,2017-05-16
29519,30817,334320999,2017-05-16 15:44:22.099912,6,602,c7bad89879f23d491456048469aa2fb6d4714c79,3.0,67,,2017-05-16
29520,30818,334320999,2017-05-16 15:44:24.082391,7,702,08,3.0,67,,2017-05-16
29521,30819,334320999,2017-05-16 15:44:27.385506,7,701,,3.0,67,,2017-05-16
29522,30820,334320999,2017-05-16 15:44:28.661645,7,702,06,3.0,67,,2017-05-16
29523,30821,334320999,2017-05-16 15:44:28.804926,7,702,07,3.0,67,,2017-05-16
29524,30822,334320999,2017-05-16 15:44:30.333512,7,704,antibiotics,3.0,67,,2017-05-16
29525,30823,334320999,2017-05-16 15:44:35.712739,7,702,03,3.0,67,,2017-05-16
29526,30824,334320999,2017-05-16 15:44:38.519288,7,702,08,3.0,67,,2017-05-16
29527,30825,334320999,2017-05-16 15:44:40.355534,7,703,antibiotics,3.0,67,,2017-05-16
29528,30826,334320999,2017-05-16 15:44:42.019968,7,701,,3.0,67,,2017-05-16
29529,30827,334320999,2017-05-16 15:44:42.851915,7,702,03,3.0,67,,2017-05-16
29530,30828,334320999,2017-05-16 15:45:16.007581,7,701,,3.0,67,,2017-05-16
29531,30829,334320999,2017-05-16 15:45:17.140985,7,701,,3.0,67,,2017-05-16
29532,30830,334320999,2017-05-16 15:46:08.517489,7,701,,3.0,67,,2017-05-16
29533,30831,2574522819,2017-05-16 15:44:22.826175,6,502,,4.0,69,,2017-05-16
29534,30832,2574522819,2017-05-16 15:54:57.305682,6,602,f1b4a3e99fdc7ec489ed840d54c4a276a34dbfb1,4.0,69,,2017-05-16
29535,30833,2574522819,2017-05-16 15:54:59.338134,7,702,08,4.0,69,,2017-05-16
29536,30834,2574522819,2017-05-16 15:55:01.153266,7,701,,4.0,69,,2017-05-16
29537,30835,2574522819,2017-05-16 15:55:01.898217,7,702,06,4.0,69,,2017-05-16
29538,30836,2574522819,2017-05-16 15:55:02.052913,7,702,07,4.0,69,,2017-05-16
29539,30837,2574522819,2017-05-16 15:55:04.300758,7,701,,4.0,69,,2017-05-16
29540,30838,2574522819,2017-05-16 15:55:04.894308,7,702,03,4.0,69,,2017-05-16
29541,30839,2574522819,2017-05-16 15:55:06.486441,7,701,,4.0,69,,2017-05-16
29542,30840,2574522819,2017-05-16 15:55:07.335306,7,701,,4.0,69,,2017-05-16
29543,30841,2574522819,2017-05-16 15:55:10.434786,7,701,,4.0,69,,2017-05-16
29544,30842,2574522819,2017-05-16 15:55:13.219637,7,701,,4.0,69,,2017-05-16
29545,30843,2574522819,2017-05-16 15:55:14.504741,7,701,,4.0,69,,2017-05-16
29546,30844,2574522819,2017-05-16 15:55:15.437895,7,701,,4.0,69,,2017-05-16
29547,30845,2574522819,2017-05-16 15:55:19.553629,7,701,,4.0,69,,2017-05-16
29548,30846,2574522819,2017-05-16 15:55:22.280799,6,502,,4.0,69,,2017-05-16
29588,30886,2574522819,2017-05-16 16:04:06.519811,6,602,02eda82e4fb7195311ea6867675123af6e091a82,4.0,69,,2017-05-16
29589,30887,2574522819,2017-05-16 16:04:08.797804,7,702,06,4.0,69,,2017-05-16
29590,30888,2574522819,2017-05-16 16:04:10.942787,7,701,,4.0,69,,2017-05-16
